####################
/var/spool/slurmd/job4979567/slurm_script
####################
--batch-size 64 --exc train --goal-reset False --num-eval 100 --reward-type delta_r --rollout-steps 2048 --text-verbosity True --total-timesteps 2500000 --train-episode-time-limit 15 --train-fps None --train-render-fps 120 --train-verbosity True
####################

Using cpu device
-----------------------------
| time/              |      |
| time/                   |             |
|    fps                  | 129         |
|    iterations           | 130         |
|    time_elapsed         | 2050        |
|    total_timesteps      | 266240      |
| train/                  |             |
|    approx_kl            | 0.042134143 |
|    clip_fraction        | 0.318       |
|    clip_range           | 0.2         |
|    entropy_loss         | -9.58       |
|    explained_variance   | 0.368       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.216       |
|    n_updates            | 1290        |
|    policy_gradient_loss | -0.0173     |
|    std                  | 0.802       |
|    value_loss           | 0.519       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 2.92e+03    |
|    ep_rew_mean          | -149        |
| time/                   |             |
|    fps                  | 130         |
|    iterations           | 131         |
|    time_elapsed         | 2060        |
|    total_timesteps      | 268288      |
| train/                  |             |
|    approx_kl            | 0.040941738 |
|    clip_fraction        | 0.365       |
|    clip_range           | 0.2         |
|    entropy_loss         | -9.55       |
|    explained_variance   | 0.406       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0657      |
|    n_updates            | 1300        |
|    policy_gradient_loss | -0.0176     |
|    std                  | 0.801       |
|    value_loss           | 0.185       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 2.92e+03    |
|    ep_rew_mean          | -149        |
| time/                   |             |
|    fps                  | 130         |
|    iterations           | 132         |
|    time_elapsed         | 2069        |
|    total_timesteps      | 270336      |
| train/                  |             |
|    approx_kl            | 0.043774486 |
|    clip_fraction        | 0.35        |
|    clip_range           | 0.2         |
|    entropy_loss         | -9.56       |
|    explained_variance   | 0.149       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0647      |
|    n_updates            | 1310        |
|    policy_gradient_loss | -0.0173     |
|    std                  | 0.804       |
|    value_loss           | 0.107       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 2.93e+03    |
|    ep_rew_mean          | -148        |
| time/                   |             |
|    fps                  | 130         |
|    iterations           | 133         |
|    time_elapsed         | 2079        |
|    total_timesteps      | 272384      |
| train/                  |             |
|    approx_kl            | 0.020948507 |
|    clip_fraction        | 0.27        |
|    clip_range           | 0.2         |
|    entropy_loss         | -9.59       |
|    explained_variance   | 0.461       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0406      |
|    n_updates            | 1320        |
|    policy_gradient_loss | -0.0108     |
|    std                  | 0.806       |
|    value_loss           | 0.286       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 2.93e+03   |
|    ep_rew_mean          | -148       |
| time/                   |            |
|    fps                  | 131        |
|    iterations           | 134        |
|    time_elapsed         | 2090       |
|    total_timesteps      | 274432     |
| train/                  |            |
|    approx_kl            | 0.03139692 |
|    clip_fraction        | 0.282      |
|    clip_range           | 0.2        |
|    entropy_loss         | -9.57      |
|    explained_variance   | 0.641      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.57       |
|    n_updates            | 1330       |
|    policy_gradient_loss | -0.00923   |
|    std                  | 0.802      |
|    value_loss           | 0.078      |
----------------------------------------
Eval num_timesteps=275000, episode_reward=-100.00 +/- 0.37
Episode length: 4096.80 +/- 593.47
-----------------------------------------
| eval/                   |             |
|    mean_ep_length       | 4.1e+03     |
|    mean_reward          | -100        |
| time/                   |             |
|    total_timesteps      | 275000      |
| train/                  |             |
|    approx_kl            | 0.039775625 |
|    clip_fraction        | 0.355       |
|    clip_range           | 0.2         |
|    entropy_loss         | -9.54       |
|    explained_variance   | -2.99       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.07        |
|    n_updates            | 1340        |
|    policy_gradient_loss | -0.0122     |
