####################
/var/spool/slurmd/job4957109/slurm_script
####################
--batch-size 64 --exc train --goal-reset False --num-eval 100 --reward-type delta_r --rollout-steps 2048 --text-verbosity True --total-timesteps 2500000 --train-episode-time-limit 15 --train-fps 10 --train-render-fps 120 --train-verbosity True
####################

Using cpu device
---------------------------------
| rollout/           |          |
|    learning_rate        | 0.0003    |
|    loss                 | -0.0403   |
|    n_updates            | 2990      |
|    policy_gradient_loss | -0.0168   |
|    std                  | 0.64      |
|    value_loss           | 0.0125    |
---------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 150        |
|    ep_rew_mean          | -3.59      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 301        |
|    time_elapsed         | 63852      |
|    total_timesteps      | 616448     |
| train/                  |            |
|    approx_kl            | 0.09559554 |
|    clip_fraction        | 0.419      |
|    clip_range           | 0.2        |
|    entropy_loss         | -7.71      |
|    explained_variance   | 0.53       |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0489    |
|    n_updates            | 3000       |
|    policy_gradient_loss | -0.0105    |
|    std                  | 0.639      |
|    value_loss           | 0.0045     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 150        |
|    ep_rew_mean          | -3.59      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 302        |
|    time_elapsed         | 64059      |
|    total_timesteps      | 618496     |
| train/                  |            |
|    approx_kl            | 0.11917135 |
|    clip_fraction        | 0.459      |
|    clip_range           | 0.2        |
|    entropy_loss         | -7.69      |
|    explained_variance   | -1.18      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0565    |
|    n_updates            | 3010       |
|    policy_gradient_loss | -0.0281    |
|    std                  | 0.637      |
|    value_loss           | 0.00514    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 150        |
|    ep_rew_mean          | -3.59      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 303        |
|    time_elapsed         | 64264      |
|    total_timesteps      | 620544     |
| train/                  |            |
|    approx_kl            | 0.08046685 |
|    clip_fraction        | 0.41       |
|    clip_range           | 0.2        |
|    entropy_loss         | -7.7       |
|    explained_variance   | 0.357      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0285    |
|    n_updates            | 3020       |
|    policy_gradient_loss | -0.0231    |
|    std                  | 0.64       |
|    value_loss           | 0.00389    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 150         |
|    ep_rew_mean          | -3.59       |
| time/                   |             |
|    fps                  | 9           |
|    iterations           | 304         |
|    time_elapsed         | 64470       |
|    total_timesteps      | 622592      |
| train/                  |             |
|    approx_kl            | 0.086597964 |
|    clip_fraction        | 0.43        |
|    clip_range           | 0.2         |
|    entropy_loss         | -7.74       |
|    explained_variance   | 0.696       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0508     |
|    n_updates            | 3030        |
|    policy_gradient_loss | -0.0157     |
|    std                  | 0.641       |
|    value_loss           | 0.00391     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 150        |
|    ep_rew_mean          | -3.58      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 305        |
|    time_elapsed         | 64676      |
|    total_timesteps      | 624640     |
| train/                  |            |
|    approx_kl            | 0.08618715 |
|    clip_fraction        | 0.41       |
|    clip_range           | 0.2        |
|    entropy_loss         | -7.7       |
|    explained_variance   | 0.238      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0456    |
|    n_updates            | 3040       |
|    policy_gradient_loss | -0.0265    |
|    std                  | 0.635      |
|    value_loss           | 0.00523    |
----------------------------------------
Eval num_timesteps=625000, episode_reward=-2.75 +/- 1.64
Episode length: 125.80 +/- 50.40
----------------------------------------
| eval/                   |            |
|    mean_ep_length       | 126        |
|    mean_reward          | -2.75      |
| time/                   |            |
|    total_timesteps      | 625000     |
| train/                  |            |
|    approx_kl            | 0.09825749 |
